Entity,Code,Year,Access to clean fuels and technologies for cooking  (% of population) (% of population)
Zambia,ZMB,2001,13.2452726364136
Zambia,ZMB,2002,13.5511219501495
Zambia,ZMB,2003,13.8185620307922
Zambia,ZMB,2004,14.0567600727081
Zambia,ZMB,2005,14.2748832702637
Zambia,ZMB,2006,14.4820868968964
Zambia,ZMB,2007,14.6860361099243
Zambia,ZMB,2008,14.8883879184723
Zambia,ZMB,2009,15.0892794132233
Zambia,ZMB,2010,15.2888596057892
Zambia,ZMB,2011,15.487265586853
Zambia,ZMB,2012,15.6846582889557
Zambia,ZMB,2013,15.8811748027802
Zambia,ZMB,2014,16.0769641399384
Zimbabwe,ZWE,2000,28.135621547699
Zimbabwe,ZWE,2001,28.4871160984039
Zimbabwe,ZWE,2002,28.7910342216492
Zimbabwe,ZWE,2003,29.0565490722656
Zimbabwe,ZWE,2004,29.2928099632263
Zimbabwe,ZWE,2005,29.5089840888977
Zimbabwe,ZWE,2006,29.7142267227173
Zimbabwe,ZWE,2007,29.9162089824677
Zimbabwe,ZWE,2008,30.1165699958801
Zimbabwe,ZWE,2009,30.3154587745667
Zimbabwe,ZWE,2010,30.5130302906036
Zimbabwe,ZWE,2011,30.7094156742096
Zimbabwe,ZWE,2012,30.9047758579254
Zimbabwe,ZWE,2013,31.099259853363
Zimbabwe,ZWE,2014,31.2930047512054
